id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-2117,71.0,174.0,356.0,Frieza,63.17,110.0,27.0,jaco
PT-2118,72.0,242.3,451.0,  Saiyan ,35.62,120.0,161.0,zarbon
PT-2119,74.0,152.3,491.0,Human,38.08,121.0,103.0,piccolo
PT-2120,85.0,216.3,561.0,   Saiyan ,48.92,160.0,98.0,frieza
PT-2121,81.0,248.4,959.0,  Saiyan,62.98,93.0,62.0,captain ginyu
PT-2122,71.0,138.9,580.0,Frieza,56.04,108.0,,hercule
PT-2123,54.0,159.5,212.0,Human,42.58,44.0,102.0,turles
PT-2124,71.0,244.7,352.0,Saiyan,56.55,48.0,73.0,lord slug
PT-2125,69.0,241.2,544.0,   Majin,46.68,156.0,103.0,gohan (future)
PT-2126,74.0,184.9,,Namekian,52.98,57.0,28.0,   gohan (kid)  
PT-2127,114.0,244.8,1074.0,Frieza,78.81,147.0,172.0,raditz
PT-2128,60.0,182.1,1429.0,Frieza,42.03,99.0,108.0,gohan (kid)
PT-2129,78.0,192.2,533.0,Frieza,45.07,139.0,81.0,android 16
PT-2130,91.0,202.3,,Human,60.16,36.0,112.0,raditz
PT-2131,72.0,155.6,206.0,Saiyan,54.72,123.0,110.0,tien
PT-2132,117.0,236.0,638.0,Frieza,67.68,121.0,58.0,bardock
PT-2133,62.0,143.8,258.0,Saiyan,52.83,56.0,141.0,gohan (kid)
PT-2134,76.0,125.6,475.0,Saiyan,48.79,81.0,103.0,raditz
PT-2135,54.0,102.3,3035.0,Saiyan,42.62,115.0,40.0,nappa
PT-2136,63.0,109.2,591.0,Saiyan,48.2,110.0,30.0,yamcha
PT-2137,75.0,256.9,293.0,  Human,52.3,85.0,122.0,krillin
PT-2138,87.0,133.7,629.0,Frieza,67.71,54.0,99.0,  gohan (kid)
PT-2139,76.0,131.5,361.0,Human,53.36,48.0,103.0,nappa
PT-2140,95.0,211.9,277.0,Human,55.57,136.0,98.0,gohan (adult) and videl
PT-2141,68.0,144.8,1740.0,Saiyan,51.42,33.0,37.0,zarbon
PT-2142,63.0,236.5,,Majin,53.27,76.0,94.0,lord slug
PT-2143,,436.4,606.0,Saiyan,75.79,200.0,109.0,lord slug
PT-2144,78.0,190.8,390.0,Saiyan  ,56.95,111.0,84.0, hercule
PT-2145,56.0,113.5,409.0,Human,30.42,104.0,164.0,whis
PT-2146,56.0,129.0,1243.0,Human,22.46,,104.0,captain ginyu
PT-2147,51.0,112.5,592.0,   Saiyan ,50.6,22.0,103.0,tien
PT-2148,89.0,172.6,78.0,Saiyan,59.11,133.0,200.0,krillin
PT-2149,63.0,109.1,2106.0,  Saiyan,45.03,69.0,89.0,piccolo
PT-2150,73.0,145.6,550.0,Human,54.75,135.0,86.0,gotenks
PT-2151,69.0,190.2,605.0,,63.02,91.0,51.0,frieza
PT-2152,85.0,181.5,946.0,Saiyan,65.31,200.0,71.0,yamcha
PT-2153,53.0,79.4,,Namekian  ,48.9,54.0,0.0,yamcha
PT-2154,48.0,103.3,,Majin,32.11,84.0,95.0,beerus
PT-2155,74.0,194.8,382.0,   Saiyan,43.55,57.0,31.0,captain ginyu
PT-2156,82.0,127.6,236.0,Human,33.71,141.0,124.0,piccolo
PT-2157,77.0,113.2,583.0,Saiyan,55.87,113.0,82.0,beerus 
PT-2158,54.0,100.9,1163.0,Saiyan,50.47,39.0,73.0,lord slug
PT-2159,84.0,181.2,334.0,Majin,63.12,89.0,87.0,dodoria
PT-2160,55.0,179.7,318.0,,47.4,,124.0,dodoria
PT-2161,60.0,206.7,1025.0,Saiyan,42.77,132.0,120.0,android 16
PT-2162,51.0,111.9,375.0,Namekian,35.89,18.0,65.0,nappa
PT-2163,96.0,240.0,385.0,Majin,51.8,92.0,61.0,nenhum
PT-2164,83.0,303.2,394.0,Frieza,51.89,173.0,,hercule
PT-2165,82.0,236.2,474.0,Namekian,44.98,93.0,48.0,android 18
PT-2166,95.0,179.0,192.0,Saiyan,72.05,117.0,34.0,cell
PT-2167,126.0,196.7,357.0,  Human,59.98,176.0,138.0,zamasu
PT-2168,36.0,75.9,566.0,Saiyan,32.82,10.0,104.0,krillin
PT-2169,55.0,141.4,563.0,Human,26.51,40.0,52.0,krillin
PT-2170,58.0,95.1,,Saiyan,45.57,67.0,87.0,hercule
PT-2171,53.0,110.3,1486.0,Saiyan,41.18,125.0,50.0,piccolo
PT-2172,,128.0,1221.0,Saiyan,36.35,113.0,92.0,cell
PT-2173,64.0,148.2,853.0,,38.14,114.0,119.0,captain ginyu
PT-2174,46.0,109.0,451.0,Saiyan,38.42,65.0,52.0,nappa
PT-2175,77.0,197.9,339.0,Human,46.44,141.0,43.0,raditz   
PT-2176,71.0,198.9,498.0,Namekian,47.31,85.0,21.0,hercule
PT-2177,80.0,151.5,700.0,Majin,67.66,121.0,123.0,piccolo
PT-2178,80.0,110.6,-489.0,Saiyan,53.38,134.0,41.0,yamcha
PT-2179,82.0,268.5,716.0,Saiyan,57.06,167.0,102.0,zarbon
PT-2180,63.0,170.3,458.0,Frieza,41.48,82.0,105.0,yamcha
PT-2181,112.0,145.5,790.0,Human,58.52,109.0,88.0,android 18
PT-2182,75.0,138.8,1050.0,Saiyan,49.82,146.0,76.0,bojack
PT-2183,33.0,100.9,836.0,  Frieza,53.23,,93.0, majin buu 
PT-2184,50.0,161.2,483.0,Saiyan,37.7,52.0,33.0,cooler
PT-2185,35.0,106.1,299.0,Saiyan,36.89,18.0,18.0,vegeta
PT-2186,,176.8,295.0,Saiyan,41.37,139.0,70.0,   hit  
PT-2187,68.0,170.4,327.0,Saiyan,25.16,23.0,129.0,broly
PT-2188,61.0,136.5,575.0,   Saiyan,38.08,15.0,137.0,gohan (adult) and videl
PT-2189,110.0,215.8,673.0,Human,83.05,111.0,103.0,raditz
PT-2190,,210.3,211.0,Saiyan,57.16,99.0,58.0,yamcha
PT-2191,85.0,206.7,364.0,Human,67.13,56.0,132.0,piccolo
PT-2192,51.0,103.6,570.0,   Majin   ,37.62,80.0,0.0,raditz
PT-2193,50.0,167.4,287.0,Namekian,21.15,81.0,75.0,tien
PT-2194,71.0,172.7,639.0,Saiyan,39.53,68.0,78.0,broly
PT-2195,73.0,108.8,410.0,Majin,52.38,,133.0,piccolo
PT-2196,33.0,59.2,319.0, Saiyan  ,35.1,74.0,109.0,raditz
PT-2197,66.0,234.2,509.0,Human,46.32,128.0,38.0,broly
PT-2198,70.0,210.5,624.0,Saiyan,43.76,28.0,86.0,goku
PT-2199,66.0,182.5,,Majin,53.92,24.0,53.0,raditz
PT-2200,54.0,204.1,426.0,Saiyan,37.59,92.0,56.0,gohan (kid)
PT-2201,59.0,204.7,652.0,Human  ,46.06,151.0,96.0,gohan (adult) and videl
PT-2202,66.0,197.6,312.0,Saiyan,47.96,42.0,63.0,gohan (future)
PT-2203,72.0,219.6,182.0,  Saiyan  ,45.85,93.0,88.0,android 16
PT-2204,82.0,182.5,196.0,,45.75,46.0,126.0,zarbon
PT-2205,92.0,257.8,,Saiyan,53.38,75.0,155.0,android 16
PT-2206,64.0,155.5,223.0,Majin,60.59,89.0,,hercule
PT-2207,61.0,189.0,400.0, Human,53.3,59.0,77.0,yamcha   
PT-2208,79.0,156.3,1338.0,Human,59.76,41.0,41.0,zarbon
PT-2209,82.0,227.2,,Majin,46.51,42.0,151.0,turles
PT-2210,61.0,218.5,416.0,Majin,32.9,3.0,93.0,cell
PT-2211,86.0,187.9,,Frieza,63.17,118.0,96.0,yamcha
PT-2212,90.0,335.2,629.0,Saiyan,63.24,126.0,96.0,majin buu
PT-2213,96.0,225.2,395.0,Human,59.5,131.0,112.0,android 16
PT-2214,106.0,217.2,448.0,Majin,59.44,78.0,135.0,raditz
PT-2215,53.0,98.6,638.0,Saiyan  ,29.49,113.0,103.0,nappa
PT-2216,70.0,229.6,1363.0,,54.94,114.0,143.0,gohan (kid)
PT-2217,70.0,163.4,358.0,Saiyan,57.49,86.0,89.0,bojack
PT-2218,68.0,141.9,313.0,Human,41.77,78.0,148.0,piccolo
PT-2219,57.0,154.3,215.0,Saiyan,36.7,50.0,112.0,gotenks
PT-2220,40.0,82.9,,Human,45.93,70.0,56.0,captain ginyu
PT-2221,72.0,179.2,212.0,Human,43.67,152.0,14.0,broly
PT-2222,55.0,186.9,373.0,Human,56.23,120.0,72.0,bardock
PT-2223,72.0,210.1,286.0, Saiyan  ,47.93,77.0,143.0,goku
PT-2224,54.0,160.7,939.0, Majin   ,38.51,95.0,37.0,turles
PT-2225,,117.0,363.0,Human,39.56,24.0,67.0,zarbon
PT-2226,75.0,277.7,625.0,Saiyan,46.91,119.0,89.0,gohan (kid)
PT-2227,999.0,150.0,188.0, Saiyan ,58.21,,119.0,nappa
PT-2228,82.0,150.7,533.0,Saiyan,59.89,123.0,72.0,android 16
PT-2229,114.0,189.2,239.0,Frieza,74.3,200.0,75.0,nappa
PT-2230,76.0,172.1,382.0,Saiyan,51.88,68.0,106.0,zarbon
PT-2231,80.0,218.7,1857.0,Saiyan,48.35,200.0,56.0,   tien  
PT-2232,48.0,138.7,862.0,Saiyan,39.13,88.0,0.0,majin buu
PT-2233,44.0,86.9,,Saiyan,34.19,35.0,134.0,tien
PT-2234,102.0,179.3,3359.0,,72.53,80.0,138.0,nappa
PT-2235,52.0,126.4,285.0,Majin,48.82,166.0,142.0,cooler
PT-2236,49.0,182.0,991.0,Human,38.87,89.0,99.0,captain ginyu
PT-2237,69.0,176.9,196.0,   Namekian ,40.19,63.0,106.0,beerus
PT-2238,68.0,143.2,426.0,Saiyan,59.53,76.0,92.0,android 16
PT-2239,52.0,106.8,219.0,Human,41.89,89.0,59.0,hercule
PT-2240,64.0,133.4,575.0,Majin,44.56,81.0,95.0,gohan (kid)
PT-2241,95.0,169.7,510.0,Human,70.4,120.0,74.0,yamcha
PT-2242,54.0,112.3,410.0,Namekian,37.52,144.0,25.0, majin buu 
PT-2243,42.0,106.3,949.0,Saiyan,34.25,18.0,46.0,yamcha
PT-2244,89.0,184.1,351.0,Human,53.75,127.0,,gotenks
PT-2245,80.0,178.5,600.0,Human,41.47,91.0,37.0,jaco
PT-2246,58.0,90.1,806.0,Saiyan,45.73,56.0,22.0,gohan (kid)
PT-2247,38.0,134.0,202.0,   Majin ,29.1,103.0,80.0,majin buu
PT-2248,55.0,108.7,314.0,Saiyan,37.43,16.0,52.0,zarbon
PT-2249,69.0,138.6,509.0,Saiyan,41.96,0.0,98.0,gohan (kid)
PT-2250,93.0,153.2,719.0,Majin,52.5,113.0,,zarbon
PT-2251,49.0,132.7,1156.0,Majin,32.89,64.0,83.0,android 18
PT-2252,68.0,247.0,433.0,Namekian,49.18,30.0,52.0,hit
PT-2253,84.0,136.4,408.0,Namekian,52.36,29.0,140.0,gohan (kid)
PT-2254,22.0,15.2,292.0,Saiyan,29.18,125.0,75.0,  cell
PT-2255,,169.4,,Human,75.23,121.0,95.0,nappa
PT-2256,46.0,132.6,412.0,Frieza,37.16,,61.0,raditz
PT-2257,,255.5,418.0,   Saiyan,55.64,179.0,99.0,android 18
PT-2258,,160.0,466.0,Human,55.75,131.0,70.0,majin buu
PT-2259,,227.6,686.0,Frieza,56.3,174.0,29.0,   lord slug
PT-2260,81.0,229.5,351.0,Saiyan,54.59,48.0,117.0,jaco
PT-2261,22.0,75.6,310.0,Frieza,28.97,0.0,73.0,tien
PT-2262,54.0,110.7,638.0,Human,43.22,,0.0,frieza
PT-2263,73.0,142.0,80.0,Namekian,44.51,105.0,102.0,  gohan (kid)
PT-2264,66.0,171.8,343.0,Human,42.45,133.0,146.0,gohan (adult) and videl
PT-2265,80.0,252.5,247.0,Human,52.14,29.0,41.0,tien
PT-2266,86.0,240.2,1014.0,Majin,38.62,127.0,87.0,piccolo
PT-2267,82.0,248.8,378.0,Saiyan,64.77,135.0,80.0,hercule
PT-2268,66.0,199.0,352.0,,63.69,120.0,143.0,nappa
PT-2269,33.0,70.2,479.0,Frieza,34.56,40.0,98.0,cell
PT-2270,61.0,113.5,345.0,,49.72,100.0,38.0,nenhum
PT-2271,78.0,108.1,387.0,Frieza,59.85,61.0,98.0,dodoria  
PT-2272,48.0,156.2,522.0,Human,28.6,57.0,156.0,captain ginyu
PT-2273,83.0,226.7,383.0,,60.63,55.0,63.0,bardock
PT-2274,88.0,158.9,381.0,Human,51.79,70.0,91.0,majin buu
PT-2275,73.0,127.1,269.0,Human,67.53,79.0,102.0,piccolo   
PT-2276,9.0,14.2,247.0,,22.09,18.0,12.0,gohan (adult) and videl
PT-2277,44.0,151.1,511.0,Saiyan,44.87,35.0,131.0,captain ginyu
PT-2278,108.0,300.6,592.0,Saiyan   ,61.77,64.0,87.0,hercule
PT-2279,59.0,95.7,209.0,Human   ,61.17,156.0,16.0,cooler   
PT-2280,30.0,100.9,777.0,Saiyan,27.9,34.0,30.0,raditz
PT-2281,95.0,271.9,779.0,Saiyan,67.32,119.0,123.0,gohan (adult) and videl
PT-2282,70.0,216.1,884.0,Saiyan,53.01,16.0,47.0,krillin
PT-2283,92.0,257.8,590.0,Majin,60.03,158.0,106.0,broly
PT-2284,76.0,249.2,722.0,Frieza,52.23,97.0,106.0,gohan (adult) and videl
PT-2285,79.0,274.0,1828.0,Human,46.26,75.0,37.0,gohan (future)
PT-2286,-1.0,192.2,411.0,Frieza,30.11,74.0,61.0,krillin
PT-2287,84.0,176.7,263.0, Namekian,62.2,,103.0,zarbon
PT-2288,116.0,264.5,196.0,Saiyan,62.49,5.0,139.0, piccolo
PT-2289,89.0,262.8,1413.0,Saiyan,64.96,68.0,71.0,vegeta
PT-2290,-1.0,89.5,1424.0,   Saiyan   ,38.01,56.0,63.0,nappa
PT-2291,-1.0,143.3,283.0,Saiyan,61.2,88.0,74.0,cooler
PT-2292,93.0,173.8,318.0,Human,63.62,200.0,124.0,zarbon
PT-2293,94.0,291.4,406.0,Saiyan,37.88,92.0,117.0,gohan (future)
PT-2294,61.0,190.1,1027.0,Frieza,49.32,118.0,58.0,gohan (kid)
PT-2295,93.0,303.0,1950.0,,54.45,177.0,114.0,zarbon
PT-2296,89.0,236.3,151.0,Saiyan,64.92,128.0,76.0,cell
PT-2297,121.0,384.8,1809.0,Frieza,73.13,100.0,133.0,gohan (kid)
PT-2298,55.0,167.3,,Frieza,46.82,23.0,87.0,lord slug
PT-2299,,136.5,647.0,Majin,41.82,108.0,167.0,  cell  
PT-2300,64.0,94.3,436.0,Majin,38.3,147.0,61.0,cell
PT-2301,60.0,199.6,652.0,Frieza,40.54,100.0,66.0,android 16
PT-2302,52.0,82.7,199.0,Human,26.4,121.0,41.0,gohan (adult) and videl
PT-2303,15.0,47.2,298.0,Namekian,21.28,146.0,0.0,bojack
PT-2304,61.0,169.4,525.0,Saiyan,32.69,112.0,54.0,krillin
PT-2305,77.0,224.2,126.0,Human,39.3,,111.0,captain ginyu
PT-2306,300.0,121.9,411.0,Human,44.93,80.0,101.0,gohan (adult) and videl
PT-2307,109.0,318.4,396.0,Saiyan,67.87,172.0,118.0,krillin
PT-2308,70.0,130.9,411.0,Saiyan  ,47.75,76.0,67.0,frieza
PT-2309,96.0,296.8,354.0,Saiyan,54.41,167.0,77.0,android 16
PT-2310,75.0,148.8,271.0,Saiyan,42.42,87.0,46.0,piccolo
PT-2311,87.0,257.9,165.0, Saiyan,52.26,113.0,69.0,vegeta
PT-2312,76.0,236.1,537.0, Saiyan,43.82,77.0,31.0,hercule
PT-2313,97.0,164.5,412.0,Majin,58.3,114.0,152.0,tien
PT-2314,71.0,125.3,216.0,Human,36.23,95.0,153.0,yamcha
PT-2315,80.0,250.6,512.0,Human   ,57.61,30.0,9.0,gohan (adult) and videl
PT-2316,77.0,150.8,413.0, Saiyan  ,46.26,74.0,95.0,gohan (adult) and videl
PT-2317,64.0,122.7,374.0,Namekian,48.61,32.0,86.0,cooler
PT-2318,78.0,181.9,135.0,Saiyan ,58.3,76.0,93.0,zarbon
PT-2319,115.0,389.8,742.0, Saiyan,68.62,90.0,87.0,tien
PT-2320,65.0,153.5,235.0,Human,52.39,122.0,116.0,gohan (adult) and videl
PT-2321,78.0,197.1,512.0,Frieza,34.67,133.0,101.0,raditz
PT-2322,95.0,331.2,303.0,Frieza,54.06,128.0,138.0,whis
PT-2323,93.0,215.7,390.0,Majin,66.02,54.0,66.0,hercule
PT-2324,70.0,163.2,984.0,Majin,52.07,82.0,24.0,tien
PT-2325,22.0,43.2,678.0,Human,43.59,0.0,63.0,android 18
PT-2326,80.0,189.6,971.0,Human,65.64,88.0,47.0,whis
PT-2327,26.0,52.9,601.0,Saiyan,32.8,77.0,90.0,broly
PT-2328,99.0,287.0,,Saiyan,57.58,149.0,14.0,android 18
PT-2329,73.0,124.1,169.0,Frieza,41.53,107.0,62.0,piccolo
PT-2330,90.0,246.6,407.0,Frieza,52.19,152.0,68.0,   android 16
PT-2331,52.0,101.8,431.0,Saiyan,37.53,82.0,53.0,android 16
PT-2332,39.0,92.6,1027.0,Saiyan,30.85,52.0,68.0,cooler
PT-2333,75.0,111.2,364.0,Saiyan,42.65,125.0,98.0,raditz
PT-2334,69.0,183.6,578.0,Human,50.81,121.0,104.0,beerus
PT-2335,60.0,176.8,564.0,Saiyan,57.57,57.0,102.0,  captain ginyu 
PT-2336,72.0,161.0,987.0,Human ,56.27,103.0,74.0,gohan (kid)
PT-2337,125.0,228.9,455.0,Saiyan,67.42,118.0,200.0,raditz
PT-2338,87.0,173.8,810.0,Saiyan,62.91,19.0,146.0,gohan (kid)
PT-2339,91.0,305.5,177.0,Saiyan,59.17,120.0,81.0,dodoria
PT-2340,87.0,159.4,187.0,Majin,54.47,48.0,85.0,raditz
PT-2341,100.0,299.8,125.0,Saiyan,59.18,123.0,87.0,captain ginyu
PT-2342,66.0,152.7,790.0,Human,44.8,21.0,91.0,piccolo
PT-2343,29.0,61.7,738.0,Human,36.81,24.0,11.0,gohan (kid)
PT-2344,,201.9,844.0,Majin  ,47.52,65.0,45.0,yamcha
PT-2345,86.0,250.9,328.0,  Saiyan   ,48.57,147.0,4.0,nappa
PT-2346,51.0,88.9,, Majin,34.19,49.0,50.0,vegeta
PT-2347,66.0,242.7,458.0,Saiyan,48.85,40.0,119.0,vegeta
PT-2348,56.0,95.9,1172.0,Human,45.83,89.0,63.0,lord slug
PT-2349,100.0,205.8,1361.0,Human,57.49,101.0,96.0,dodoria
PT-2350,85.0,188.2,793.0,Frieza,44.94,130.0,101.0,cell  
PT-2351,83.0,216.4,601.0,Frieza,63.21,56.0,48.0,krillin
PT-2352,82.0,257.9,1098.0,Majin,61.11,104.0,88.0,zarbon
PT-2353,69.0,110.4,423.0,Frieza,31.7,184.0,114.0,tien
PT-2354,74.0,245.8,390.0,Saiyan,60.32,80.0,94.0,dodoria
PT-2355,46.0,122.8,456.0,Human,36.73,74.0,101.0,android 18
PT-2356,26.0,85.7,,Saiyan,31.92,0.0,99.0,hercule 
PT-2357,73.0,239.7,444.0,Saiyan,58.31,54.0,108.0,frieza
PT-2358,76.0,267.6,252.0,Human,63.62,109.0,55.0,vegeta
PT-2359,94.0,238.9,911.0,Majin,65.62,92.0,82.0,raditz
PT-2360,101.0,235.1,,Majin,62.33,135.0,178.0,goku
PT-2361,101.0,231.2,1162.0,Namekian,49.39,128.0,113.0,piccolo
PT-2362,50.0,147.8,185.0,Human,23.79,17.0,72.0,krillin 
PT-2363,63.0,145.4,1542.0,Frieza,52.23,121.0,40.0,yamcha
PT-2364,80.0,260.6,192.0,Namekian,62.74,44.0,82.0,zamasu
PT-2365,121.0,197.5,240.0, Namekian   ,61.88,96.0,143.0,beerus
PT-2366,100.0,318.7,340.0,Saiyan,57.84,119.0,101.0,nappa
PT-2367,92.0,184.7,1080.0,  Human,52.34,166.0,74.0,krillin  
PT-2368,62.0,196.9,564.0,Majin,40.13,39.0,62.0,majin buu
PT-2369,52.0,93.1,426.0,Frieza,49.4,,114.0,gohan (kid)
PT-2370,86.0,147.2,306.0,   Saiyan,56.15,105.0,117.0,krillin
PT-2371,48.0,142.2,216.0,  Saiyan ,37.37,95.0,85.0,dodoria
PT-2372,65.0,197.3,972.0,Saiyan ,67.26,129.0,93.0,zarbon
PT-2373,68.0,219.2,796.0,Saiyan,35.72,68.0,30.0,nappa
PT-2374,102.0,340.0,1109.0,,65.18,152.0,112.0,android 16
PT-2375,63.0,137.1,625.0,Saiyan,36.81,134.0,117.0,lord slug
PT-2376,21.0,70.9,101.0,Saiyan,27.14,118.0,34.0,frieza
PT-2377,80.0,155.4,234.0,   Majin,53.19,114.0,125.0,krillin
PT-2378,56.0,152.0,651.0,Saiyan,49.16,81.0,91.0,krillin
PT-2379,999.0,148.6,395.0,Saiyan,46.31,68.0,113.0, broly 
PT-2380,68.0,112.2,352.0,Human,44.26,26.0,80.0,piccolo
PT-2381,999.0,164.6,254.0,Human,43.77,71.0,111.0,vegeta
PT-2382,86.0,257.7,,Frieza,45.76,103.0,32.0,tien
PT-2383,39.0,52.7,648.0,Majin,40.66,57.0,59.0,raditz
PT-2384,60.0,203.6,666.0,Frieza,46.25,102.0,101.0,dodoria
PT-2385,84.0,229.0,337.0,Saiyan,57.08,39.0,101.0,raditz
PT-2386,58.0,95.6,548.0,Majin,42.64,69.0,114.0,android 16
PT-2387,38.0,97.0,221.0,Human,33.66,140.0,50.0,vegeta
PT-2388,83.0,163.2,456.0,Majin,62.6,136.0,66.0,hercule
PT-2389,92.0,156.9,108.0,Human,64.97,128.0,29.0,cooler
PT-2390,,161.6,192.0,Saiyan,58.92,,67.0,raditz
PT-2391,31.0,83.6,406.0,Saiyan,35.38,40.0,72.0,gohan (adult) and videl
PT-2392,84.0,151.8,2049.0,Namekian,64.42,27.0,119.0,pan
PT-2393,37.0,120.7,167.0,Majin,31.47,78.0,,yamcha
PT-2394,76.0,120.2,234.0,Saiyan,48.79,0.0,130.0,android 16
PT-2395,52.0,134.4,561.0,Human,50.36,59.0,27.0,android 18
PT-2396,47.0,155.5,1425.0,  Majin ,45.55,67.0,58.0,android 16
PT-2397,61.0,100.3,556.0,Human,42.08,61.0,50.0,krillin
PT-2398,66.0,175.6,751.0,Saiyan,38.03,170.0,93.0,krillin
PT-2399,57.0,93.2,402.0,Namekian ,41.17,149.0,, gohan (kid)
PT-2400,82.0,230.3,363.0, Human   ,47.32,137.0,115.0,tien
PT-2401,61.0,87.6,518.0,Majin,58.2,42.0,146.0,vegeta
PT-2402,90.0,318.0,332.0,Human,62.08,179.0,109.0,broly
PT-2403,76.0,127.7,761.0,Majin,44.27,116.0,60.0,nappa 
PT-2404,56.0,194.2,188.0,,34.04,37.0,88.0,vegeta
PT-2405,53.0,126.7,840.0,  Frieza,34.97,74.0,145.0,raditz
PT-2406,37.0,95.5,505.0,Saiyan,30.33,98.0,82.0,zarbon
PT-2407,76.0,201.7,433.0,Namekian,49.07,67.0,121.0,hercule   
PT-2408,63.0,165.4,184.0,Namekian ,54.12,86.0,10.0,gotenks
PT-2409,23.0,97.9,274.0,Human,21.47,61.0,62.0,zarbon
PT-2410,59.0,90.1,1012.0,Human ,61.92,33.0,61.0,vegeta
PT-2411,52.0,54.7,435.0,Saiyan,33.25,61.0,39.0,   piccolo
PT-2412,102.0,247.0,582.0,Saiyan,49.53,71.0,101.0,bardock
PT-2413,,97.3,291.0, Human ,47.91,94.0,60.0,gohan (kid)
PT-2414,41.0,133.5,484.0,Saiyan,46.97,26.0,34.0,nappa
PT-2415,92.0,287.5,216.0,Saiyan,55.34,115.0,102.0,zarbon
PT-2416,97.0,307.5,523.0,Frieza,61.85,52.0,91.0,tien
PT-2417,55.0,70.9,615.0,Saiyan,45.25,29.0,97.0,nappa
PT-2418,57.0,146.7,597.0,Saiyan,43.89,28.0,79.0,pan
PT-2419,82.0,221.3,287.0,Saiyan,42.43,84.0,102.0,tien
PT-2420,23.0,53.2,401.0,Human,20.0,56.0,85.0,raditz
PT-2421,33.0,80.6,680.0,Human,26.44,71.0,75.0,  piccolo
PT-2422,64.0,105.0,434.0,Majin,60.13,10.0,75.0,raditz
PT-2423,101.0,220.4,,Human   ,75.24,104.0,17.0,goku
PT-2424,61.0,191.5,1544.0,Saiyan,42.31,49.0,93.0, cell   
PT-2425,,156.6,278.0,Human,41.14,109.0,44.0,whis
PT-2426,93.0,299.9,942.0,Saiyan,59.42,94.0,92.0,turles
PT-2427,112.0,225.2,246.0,Namekian,68.31,116.0,123.0,android 18
PT-2428,58.0,53.9,730.0,Saiyan  ,48.01,47.0,124.0,   frieza
PT-2429,70.0,107.9,754.0,Saiyan,27.78,155.0,153.0,captain ginyu
PT-2430,106.0,222.3,363.0,Human,87.66,63.0,67.0,cell
PT-2431,40.0,131.8,237.0,Saiyan,45.06,46.0,5.0,cell
PT-2432,91.0,158.4,,Human,54.82,107.0,107.0,cooler
PT-2433,50.0,125.2,341.0,Human,34.25,60.0,75.0,zarbon
PT-2434,72.0,229.5,676.0,Frieza,56.7,57.0,32.0,android 16
PT-2435,65.0,157.7,258.0,Saiyan,49.96,10.0,75.0,yamcha
PT-2436,51.0,86.0,522.0,Human   ,41.14,43.0,90.0,frieza
PT-2437,50.0,118.6,203.0,Majin,43.67,32.0,16.0,captain ginyu
PT-2438,76.0,233.3,428.0,Saiyan,49.5,158.0,43.0,captain ginyu
PT-2439,90.0,232.9,248.0,Human,59.21,193.0,67.0,captain ginyu
PT-2440,67.0,106.2,470.0,Namekian   ,52.61,82.0,,majin buu
PT-2441,71.0,187.2,365.0,,51.15,31.0,107.0,majin buu
PT-2442,81.0,182.7,241.0,Frieza  ,54.73,124.0,74.0,nappa 
PT-2443,51.0,116.6,332.0,Majin ,51.54,32.0,68.0,nappa
PT-2444,85.0,139.2,281.0,Saiyan,41.22,,179.0,krillin
PT-2445,86.0,299.7,224.0, Frieza ,48.02,74.0,52.0,yamcha
PT-2446,,246.7,944.0,Saiyan,69.01,108.0,89.0,  raditz
PT-2447,62.0,114.4,397.0,Human,38.96,65.0,101.0,majin buu
PT-2448,61.0,123.1,131.0, Majin   ,41.23,,112.0,hercule
PT-2449,85.0,197.6,339.0,Namekian,64.3,70.0,106.0,raditz
PT-2450,86.0,198.3,853.0,Frieza,53.21,140.0,163.0,broly
PT-2451,59.0,118.4,312.0,Saiyan,28.97,76.0,84.0,vegeta
PT-2452,62.0,175.1,1210.0,Majin,41.41,,0.0,hercule
PT-2453,81.0,201.2,295.0,Saiyan,52.86,6.0,,dodoria
PT-2454,53.0,107.9,667.0,Majin,41.52,110.0,44.0,cell
PT-2455,62.0,228.3,,Majin,49.25,52.0,129.0,nappa
PT-2456,999.0,140.3,646.0,Saiyan,52.6,133.0,119.0,tien
PT-2457,-5.0,167.5,216.0,Namekian,54.89,108.0,29.0,raditz
PT-2458,58.0,202.7,280.0,Human,33.66,54.0,125.0,  cell 
PT-2459,33.0,105.8,994.0,Human,29.67,0.0,91.0,whis
PT-2460,32.0,93.4,304.0, Frieza,27.82,143.0,39.0,android 18
PT-2461,45.0,150.0,885.0,Human,35.72,98.0,58.0,majin buu
PT-2462,44.0,131.6,381.0,Human,43.13,100.0,116.0,krillin
PT-2463,67.0,141.6,536.0,Saiyan,50.03,156.0,0.0,majin buu
PT-2464,46.0,135.1,215.0,  Saiyan,44.99,76.0,80.0,gotenks   
PT-2465,56.0,164.9,342.0,Saiyan,39.33,129.0,113.0,zarbon
PT-2466,55.0,97.9,291.0,Saiyan,54.07,55.0,65.0,dodoria
PT-2467,61.0,172.8,564.0,  Saiyan  ,49.78,108.0,99.0,krillin  
PT-2468,96.0,209.1,521.0,Human,59.3,82.0,101.0,   piccolo
PT-2469,83.0,114.6,,Human,58.03,76.0,57.0,krillin  
