id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-2638,66,93.2,694,Saiyan,37.9,80,153,hercule
PT-2639,83,228.6,552,Majin,59.25,148,164,whis
PT-2640,58,177.1,526,Saiyan,51.08,49,88,piccolo
PT-2641,82,198.8,559,Majin,62.16,56,29,gohan (future)
PT-2642,68,224.9,777,Saiyan,44.14,88,73,captain ginyu
PT-2643,51,130.5,481,Saiyan,31.92,75,32,majin buu
PT-2644,51,93.9,645,Majin,43.21,97,69,nappa
PT-2645,99,158.2,273,Human,73.65,54,62,nappa
PT-2646,67,196.0,2281,Human,47.36,0,29,nappa
PT-2647,103,331.9,416,Namekian,64.82,149,12,nappa
PT-2648,60,108.1,557,Namekian,42.12,35,79,tien
PT-2649,76,102.2,692,Human,46.37,66,0,gohan (kid)
PT-2650,118,357.6,385,Frieza,72.47,37,100,android 16
PT-2651,49,104.4,495,Saiyan,38.75,110,92,beerus
PT-2652,32,77.5,491,Saiyan,36.03,70,24,krillin
PT-2653,96,287.6,285,Namekian,62.46,119,54,krillin
PT-2654,53,168.8,641,Saiyan,43.98,85,64,cooler
PT-2655,70,213.6,183,Namekian,52.46,4,46,cell
PT-2656,58,144.6,1410,Saiyan,36.38,37,78,cooler
PT-2657,75,159.2,793,Saiyan,42.69,72,41,gohan (future)
PT-2658,51,187.4,723,Saiyan,40.06,41,62,raditz
PT-2659,66,147.4,174,Human,46.25,72,62,dodoria
PT-2660,79,151.3,306,Namekian,47.42,103,85,whis
PT-2661,50,174.2,1134,Saiyan,41.93,110,130,android 18
PT-2662,56,126.6,5948,Saiyan,49.67,16,77,cooler
PT-2663,63,196.1,1009,Saiyan,54.7,80,94,pan
PT-2664,41,61.9,918,Saiyan,47.7,91,34,nappa
PT-2665,62,212.3,675,Human,34.28,43,82,yamcha
PT-2666,72,193.2,296,Human,39.5,80,69,yamcha
PT-2667,62,173.7,895,Saiyan,42.48,98,75,gohan (adult) and videl
PT-2668,65,213.7,254,Saiyan,46.64,82,101,turles
PT-2669,70,158.6,238,Human,46.09,113,59,raditz
PT-2670,57,175.6,229,Saiyan,38.38,79,54,dodoria
PT-2671,84,235.8,885,Saiyan,51.16,85,69,cooler
PT-2672,99,300.2,476,Human,63.47,62,79,yamcha
PT-2673,61,207.0,523,Saiyan,33.76,89,80,turles
PT-2674,80,241.2,488,Saiyan,70.75,98,71,zarbon
PT-2675,65,98.0,251,Saiyan,46.17,42,135,turles
PT-2676,77,142.8,329,Majin,59.21,115,191,majin buu
PT-2677,101,361.6,340,Saiyan,55.76,162,78,gohan (kid)
PT-2678,80,258.4,212,Majin,56.59,68,98,lord slug
PT-2679,35,147.3,364,Human,34.8,29,96,lord slug
PT-2680,79,104.2,258,Human,58.45,63,75,gohan (kid)
PT-2681,95,210.0,697,Majin,56.41,39,57,raditz
PT-2682,66,185.0,733,Saiyan,58.81,163,146,gohan (adult) and videl
PT-2683,90,303.3,227,Saiyan,44.06,84,120,android 16
PT-2684,56,86.1,412,Saiyan,49.99,40,82,lord slug
PT-2685,40,101.2,1501,Human,36.95,17,116,gohan (kid)
PT-2686,73,124.8,274,Human,41.05,73,112,lord slug
PT-2687,35,88.5,636,Majin,49.62,30,53,lord slug
PT-2688,65,123.7,525,Human,60.79,140,36,nappa
PT-2689,96,152.2,949,Saiyan,41.81,57,77,gohan (kid)
PT-2690,32,5.0,588,Saiyan,34.21,0,101,zarbon
PT-2691,44,147.0,380,Saiyan,43.25,87,88,lord slug
PT-2692,49,146.7,513,Namekian,43.13,65,57,piccolo
PT-2693,69,247.7,517,Saiyan,59.72,76,149,broly
PT-2694,63,173.4,466,Frieza,55.66,103,68,raditz
PT-2695,98,225.2,223,Saiyan,61.32,114,138,gotenks
PT-2696,89,209.5,1039,Human,73.82,99,101,yamcha
PT-2697,80,202.1,934,Saiyan,59.49,38,163,lord slug
PT-2698,73,172.3,263,Majin,46.39,22,111,frieza
PT-2699,78,224.8,411,Saiyan,46.78,64,86,android 16
PT-2700,53,146.7,431,Human,51.15,29,60,gohan (future)
PT-2701,87,280.1,246,Frieza,48.46,110,90,krillin
PT-2702,48,116.3,161,Human,35.92,0,35,yamcha
PT-2703,87,224.9,330,Saiyan,52.88,82,36,tien
PT-2704,94,205.5,398,Majin,60.45,98,108,captain ginyu
PT-2705,74,105.3,208,Saiyan,48.05,88,60,gohan (adult) and videl
PT-2706,66,208.2,548,Saiyan,35.86,99,55,krillin
PT-2707,78,192.9,990,Human,60.5,79,81,hercule
PT-2708,13,41.7,817,Majin,21.96,14,41,zarbon
PT-2709,76,130.6,457,Saiyan,66.56,141,83,jaco
PT-2710,68,247.3,163,Majin,49.63,72,147,vegeta
PT-2711,69,244.5,757,Majin,57.74,142,105,hit
PT-2712,84,193.0,538,Human,58.65,84,173,frieza
PT-2713,69,236.2,636,Saiyan,58.12,85,61,bojack
PT-2714,47,119.4,1574,Majin,43.36,62,94,android 18
PT-2715,67,190.6,300,Saiyan,48.68,93,62,nappa
PT-2716,71,203.8,88,Saiyan,57.15,70,57,gohan (adult) and videl
PT-2717,72,232.8,262,Saiyan,68.69,91,166,dodoria
PT-2718,73,223.1,660,Namekian,47.04,150,50,gohan (kid)
PT-2719,91,218.8,501,Saiyan,62.76,145,4,dodoria
PT-2720,48,159.1,238,Saiyan,39.16,111,35,broly
PT-2721,74,206.4,210,Saiyan,53.65,36,1,lord slug
PT-2722,96,165.4,398,Saiyan,58.74,60,59,piccolo
PT-2723,35,59.0,233,Frieza,20.0,67,20,gotenks
PT-2724,74,247.3,673,Human,48.0,120,83,zarbon
PT-2725,58,160.0,385,Majin,51.2,56,0,tien
PT-2726,63,141.4,338,Majin,39.08,52,122,yamcha
PT-2727,52,154.4,313,Saiyan,48.17,127,0,tien
PT-2728,67,191.0,577,Majin,48.27,111,72,android 16
PT-2729,107,228.3,506,Frieza,61.27,158,92,raditz
PT-2730,45,81.3,556,Majin,45.25,48,95,tien
PT-2731,47,136.9,549,Majin,44.25,47,77,vegeta
PT-2732,44,143.2,472,Saiyan,40.96,103,108,turles
PT-2733,105,270.5,265,Namekian,70.13,103,89,android 18
PT-2734,61,158.0,318,Saiyan,46.02,54,54,dodoria
PT-2735,69,206.6,389,Majin,34.44,49,95,lord slug
PT-2736,62,189.5,1701,Saiyan,41.78,59,115,tien
PT-2737,51,170.3,219,Human,25.96,106,99,broly
PT-2738,65,66.5,383,Namekian,51.26,22,88,piccolo
PT-2739,119,354.6,523,Human,74.77,150,123,krillin
PT-2740,98,255.5,411,Saiyan,66.73,80,97,nappa
PT-2741,53,81.3,939,Majin,45.11,64,83,tien
PT-2742,83,237.8,409,Frieza,60.94,91,169,piccolo
PT-2743,53,166.7,428,Human,28.59,64,57,lord slug
PT-2744,34,87.8,803,Namekian,32.74,46,39,vegeta
PT-2745,90,300.5,1460,Namekian,44.68,84,75,krillin
PT-2746,93,212.3,1147,Namekian,54.33,82,111,android 18
PT-2747,91,171.5,454,Saiyan,69.33,156,9,cell
PT-2748,61,131.3,478,Human,53.15,80,67,beerus
PT-2749,67,112.7,507,Namekian,52.1,79,112,yamcha
PT-2750,85,240.9,538,Frieza,52.55,72,68,turles
PT-2751,78,228.6,296,Saiyan,43.25,76,92,cell
PT-2752,62,185.7,864,Saiyan,46.3,54,158,frieza
PT-2753,38,72.5,558,Saiyan,44.09,91,70,raditz
PT-2754,72,171.2,480,Majin,52.08,57,0,dodoria
PT-2755,92,188.1,230,Namekian,44.11,14,38,piccolo
PT-2756,46,131.8,512,Human,39.24,69,52,lord slug
PT-2757,83,199.9,158,Saiyan,37.89,85,56,cell
PT-2758,77,199.9,348,Saiyan,57.23,68,88,piccolo
PT-2759,85,242.5,351,Namekian,48.46,134,78,raditz
PT-2760,87,238.8,585,Saiyan,45.02,0,138,beerus
PT-2761,56,111.8,1522,Saiyan,48.94,138,26,dodoria
PT-2762,38,91.2,694,Saiyan,39.68,103,48,frieza
PT-2763,59,151.4,1175,Majin,45.46,52,80,goku
PT-2764,88,224.2,726,Human,72.73,82,105,piccolo
PT-2765,59,97.5,968,Saiyan,48.68,97,77,android 18
PT-2766,56,175.2,1502,Saiyan,37.24,96,0,hercule
PT-2767,34,98.0,318,Frieza,37.75,32,57,nappa
PT-2768,105,266.5,305,Saiyan,59.71,49,97,gohan (kid)
PT-2769,87,182.5,736,Saiyan,64.93,184,125,beerus
PT-2770,85,186.6,492,Saiyan,56.25,136,118,tien
PT-2771,89,210.8,562,Saiyan,58.64,107,102,yamcha
PT-2772,82,146.9,424,Majin,41.26,103,100,zarbon
PT-2773,65,150.4,345,Majin,46.49,107,130,gohan (adult) and videl
PT-2774,67,144.2,1303,Saiyan,46.35,113,123,dodoria
PT-2775,61,200.1,255,Namekian,36.21,0,84,gohan (kid)
PT-2776,123,434.1,744,Saiyan,67.43,114,200,zarbon
PT-2777,81,148.0,675,Namekian,55.89,77,62,zarbon
PT-2778,61,96.6,1284,Saiyan,44.37,72,25,lord slug
PT-2779,79,239.3,299,Saiyan,40.3,124,85,turles
PT-2780,50,183.1,331,Namekian,37.81,0,50,nappa
PT-2781,100,315.6,691,Frieza,56.26,56,1,cell
PT-2782,57,80.2,395,Majin,44.35,48,44,cell
PT-2783,80,140.0,468,Human,52.68,100,100,majin buu
PT-2784,91,135.8,205,Majin,53.11,136,91,cooler
PT-2785,78,262.7,1989,Majin,47.59,158,54,krillin
PT-2786,72,193.1,514,Saiyan,49.34,76,82,android 16
PT-2787,70,165.8,665,Human,55.7,119,84,android 18
PT-2788,69,198.6,356,Human,49.83,114,107,cooler
PT-2789,58,107.5,333,Human,54.58,98,45,gohan (kid)
PT-2790,61,186.2,1552,Namekian,53.47,78,108,tien
PT-2791,100,177.2,156,Human,71.97,94,56,piccolo
PT-2792,68,190.7,582,Saiyan,58.15,42,57,piccolo
PT-2793,54,137.8,238,Saiyan,54.1,28,136,piccolo
PT-2794,60,205.1,386,Namekian,34.77,92,31,raditz
PT-2795,92,204.9,336,Saiyan,61.98,101,68,tien
PT-2796,84,260.0,273,Namekian,63.35,81,39,gohan (kid)
PT-2797,81,251.8,503,Saiyan,63.59,121,54,zamasu
PT-2798,65,124.7,106,Saiyan,39.83,74,81,captain ginyu
PT-2799,81,172.8,408,Majin,57.66,58,115,nappa
PT-2800,57,148.2,467,Saiyan,43.4,65,69,lord slug
PT-2801,65,139.9,218,Namekian,60.78,115,63,dodoria
PT-2802,89,137.0,1222,Saiyan,44.5,60,43,krillin
PT-2803,87,167.5,345,Human,48.65,108,62,frieza
PT-2804,50,91.2,427,Human,25.51,68,3,gohan (kid)
PT-2805,53,134.4,345,Namekian,42.36,42,97,frieza
PT-2806,72,193.3,469,Saiyan,66.91,76,113,piccolo
PT-2807,105,190.8,1080,Saiyan,61.65,51,102,dodoria
PT-2808,32,80.6,2173,Human,33.61,60,70,piccolo
PT-2809,76,168.6,771,Frieza,54.8,36,118,gohan (kid)
PT-2810,42,111.5,947,Namekian,35.87,106,63,cell
PT-2811,57,102.6,1380,Namekian,45.73,72,126,raditz
PT-2812,63,201.7,572,Human,48.34,58,33,zarbon
PT-2813,62,218.5,1264,Human,38.04,126,59,tien
PT-2814,59,146.7,793,Namekian,42.85,36,53,cell
PT-2815,70,88.0,537,Namekian,53.94,56,105,frieza
PT-2816,59,99.7,608,Majin,51.03,4,14,gohan (adult) and videl
PT-2817,41,62.7,165,Majin,46.79,115,117,captain ginyu
PT-2818,86,241.9,587,Namekian,57.08,174,113,bojack
PT-2819,85,163.0,195,Saiyan,56.85,31,160,raditz
PT-2820,87,304.2,186,Saiyan,60.8,67,89,lord slug
PT-2821,39,104.0,553,Frieza,30.84,64,35,zarbon
PT-2822,76,159.8,253,Human,45.31,70,109,vegeta
PT-2823,84,241.0,491,Saiyan,52.6,96,130,lord slug
PT-2824,49,76.2,535,Human,29.4,64,36,goku
PT-2825,70,243.4,550,Human,51.26,102,0,majin buu
PT-2826,68,107.4,286,Namekian,55.59,46,5,nappa
PT-2827,107,353.4,845,Majin,57.12,123,115,captain ginyu
PT-2828,108,269.1,467,Saiyan,66.68,72,167,piccolo
PT-2829,37,60.9,642,Human,29.77,43,4,android 18
PT-2830,120,398.2,240,Saiyan,59.87,57,103,vegeta
PT-2831,52,75.7,443,Namekian,57.24,55,52,raditz
PT-2832,90,149.6,952,Saiyan,47.98,79,170,krillin
PT-2833,89,296.8,882,Human,45.37,139,183,pan
PT-2834,50,122.2,305,Human,41.72,68,82,tien
PT-2835,80,277.4,355,Human,54.15,99,122,nappa
PT-2836,68,178.1,272,Human,52.54,84,112,piccolo
PT-2837,81,243.6,332,Majin,68.41,10,35,dodoria
PT-2838,75,160.4,213,Human,43.78,10,110,piccolo
PT-2839,94,172.7,454,Saiyan,52.97,92,55,lord slug
PT-2840,72,248.4,720,Saiyan,61.67,99,74,raditz
PT-2841,67,107.0,308,Human,54.31,74,122,piccolo
PT-2842,92,235.3,467,Saiyan,63.2,69,98,piccolo
PT-2843,82,161.1,432,Majin,48.08,86,131,gohan (kid)
PT-2844,85,186.8,928,Saiyan,63.01,85,141,android 18
PT-2845,57,150.2,341,Namekian,49.23,107,0,piccolo
PT-2846,49,129.2,349,Saiyan,41.12,98,0,cell
PT-2847,59,155.0,297,Majin,38.92,55,118,zarbon
PT-2848,58,161.9,249,Saiyan,44.05,74,119,piccolo
PT-2849,86,188.6,677,Human,67.59,110,100,raditz
PT-2850,90,201.6,454,Saiyan,47.25,119,109,captain ginyu
PT-2851,67,106.3,509,Human,40.4,150,113,vegeta
PT-2852,99,298.4,1059,Saiyan,54.58,108,134,captain ginyu
PT-2853,97,203.2,1096,Majin,55.51,154,86,gohan (adult) and videl
PT-2854,75,203.3,184,Human,49.87,44,121,krillin
PT-2855,54,101.7,727,Frieza,49.27,48,54,vegeta
PT-2856,102,279.5,564,Majin,64.49,26,111,zarbon
PT-2857,69,211.4,374,Human,48.09,91,86,raditz
PT-2858,73,244.0,600,Namekian,51.42,114,47,zarbon
PT-2859,63,124.9,175,Saiyan,50.19,0,44,frieza
PT-2860,52,206.5,1185,Human,27.35,79,156,cooler
PT-2861,41,61.4,671,Saiyan,44.97,87,23,android 16
PT-2862,83,170.6,293,Majin,46.59,118,103,tien
PT-2863,54,84.4,347,Saiyan,38.05,25,91,dodoria
PT-2864,131,289.4,177,Saiyan,75.12,166,120,majin buu
PT-2865,48,140.2,408,Human,38.6,69,90,dodoria
PT-2866,45,94.3,369,Human,41.9,90,75,android 16
PT-2867,80,185.5,223,Saiyan,53.13,89,51,cooler
PT-2868,101,304.6,785,Human,58.09,126,122,dodoria
PT-2869,71,243.4,1060,Namekian,60.63,131,58,tien
PT-2870,81,251.1,485,Saiyan,58.06,87,156,android 18
PT-2871,33,95.6,410,Saiyan,35.62,68,70,captain ginyu
PT-2872,56,95.3,640,Frieza,47.94,125,41,krillin
PT-2873,49,165.0,487,Frieza,33.96,64,78,piccolo
PT-2874,32,62.6,257,Saiyan,50.2,11,15,tien
PT-2875,72,143.2,333,Human,40.1,115,91,frieza
PT-2876,25,35.1,412,Saiyan,30.91,107,38,krillin
PT-2877,44,141.7,572,Frieza,35.31,117,28,gotenks
PT-2878,59,156.9,496,Saiyan,41.0,106,38,jaco
PT-2879,53,137.4,559,Saiyan,37.57,0,164,bardock
PT-2880,78,167.2,197,Saiyan,45.03,67,88,raditz
PT-2881,76,188.5,734,Human,59.91,67,66,dodoria
PT-2882,88,219.9,494,Saiyan,45.56,102,67,beerus
PT-2883,85,127.4,2279,Majin,61.87,166,108,cell
PT-2884,93,247.8,390,Human,62.39,61,70,gohan (kid)
PT-2885,70,201.1,598,Human,44.95,176,35,gotenks
PT-2886,76,205.0,2691,Namekian,54.66,76,82,frieza
PT-2887,80,158.4,554,Saiyan,50.74,63,84,lord slug
PT-2888,73,200.3,473,Saiyan,40.39,122,64,gohan (future)
PT-2889,62,130.0,273,Saiyan,36.08,117,38,zamasu
PT-2890,63,77.5,1233,Majin,50.44,106,58,captain ginyu
PT-2891,54,95.2,246,Saiyan,46.43,42,49,yamcha
PT-2892,78,172.3,637,Majin,53.14,112,60,android 18
PT-2893,68,155.4,371,Human,44.07,43,89,android 18
PT-2894,57,171.0,440,Human,41.28,44,159,frieza
PT-2895,57,108.8,210,Human,40.2,72,123,zarbon
PT-2896,46,138.6,1103,Saiyan,24.42,34,140,cooler
PT-2897,90,198.0,417,Saiyan,56.49,144,70,captain ginyu
PT-2898,72,180.4,238,Majin,52.98,64,147,jaco
PT-2899,53,167.3,1045,Saiyan,41.74,64,76,gotenks
PT-2900,86,205.8,364,Human,68.55,64,130,vegeta
PT-2901,59,67.3,602,Frieza,35.56,119,90,frieza
PT-2902,42,118.3,816,Saiyan,31.51,37,46,frieza
PT-2903,90,289.1,655,Saiyan,57.06,148,122,captain ginyu
PT-2904,59,201.1,132,Saiyan,45.55,120,91,tien
PT-2905,62,103.0,748,Saiyan,29.59,62,3,cell
PT-2906,71,235.3,464,Frieza,53.22,88,75,lord slug
PT-2907,93,186.3,404,Frieza,59.19,85,130,dodoria
PT-2908,70,102.7,462,Saiyan,31.04,108,90,beerus
PT-2909,46,132.3,188,Frieza,37.47,59,81,hit
PT-2910,81,196.4,553,Saiyan,45.93,78,57,gohan (adult) and videl
PT-2911,60,132.1,217,Frieza,40.37,80,82,pan
PT-2912,108,348.6,415,Namekian,52.5,53,102,dodoria
PT-2913,70,122.2,541,Saiyan,51.33,83,71,whis
PT-2914,25,55.3,939,Human,44.09,76,20,pan
PT-2915,77,163.3,301,Majin,52.92,97,120,android 18
PT-2916,109,184.8,1177,Saiyan,46.32,155,120,yamcha
PT-2917,102,249.5,870,Saiyan,63.08,97,111,yamcha
PT-2918,107,380.3,381,Human,61.24,97,187,dodoria
PT-2919,50,121.0,253,Saiyan,31.19,25,84,lord slug
PT-2920,88,114.6,207,Saiyan,58.03,84,140,captain ginyu
PT-2921,56,166.9,580,Saiyan,49.44,153,80,gohan (adult) and videl
PT-2922,74,275.6,317,Majin,44.25,100,68,majin buu
PT-2923,45,167.7,1012,Saiyan,24.85,43,19,piccolo
PT-2924,57,157.6,328,Human,26.71,35,80,yamcha
PT-2925,56,108.3,287,Saiyan,37.07,11,0,cell
PT-2926,88,226.3,567,Saiyan,53.96,67,102,nappa
PT-2927,86,298.3,326,Human,50.27,129,103,pan
PT-2928,76,223.7,495,Saiyan,44.93,74,74,turles
PT-2929,43,117.7,890,Human,41.74,26,56,zarbon
PT-2930,64,168.4,529,Saiyan,49.3,47,25,cooler
PT-2931,55,89.1,530,Human,43.6,100,124,turles
PT-2932,87,211.8,557,Saiyan,61.33,96,77,broly
PT-2933,94,193.3,178,Namekian,52.35,80,57,frieza
PT-2934,91,154.5,623,Saiyan,47.64,90,115,gohan (future)
PT-2935,55,131.6,542,Namekian,37.82,162,73,captain ginyu
PT-2936,15,25.0,842,Saiyan,21.27,91,26,krillin
PT-2937,35,143.0,709,Saiyan,20.0,117,36,frieza
PT-2938,98,300.1,437,Human,54.84,38,98,hercule
PT-2939,62,220.3,915,Saiyan,53.64,74,127,hit
PT-2940,55,179.5,413,Human,48.41,48,87,tien
PT-2941,103,291.6,572,Majin,65.4,134,101,zarbon
PT-2942,95,136.7,409,Majin,59.05,148,131,cooler
PT-2943,70,214.3,650,Human,59.59,99,80,broly
PT-2944,64,133.4,393,Frieza,37.12,46,91,lord slug
PT-2945,67,80.2,1324,Human,39.08,57,83,raditz
PT-2946,75,144.2,1653,Saiyan,58.99,115,106,turles
PT-2947,102,319.1,832,Majin,61.02,140,84,android 16
PT-2948,78,217.5,1242,Saiyan,45.83,98,39,beerus
PT-2949,85,292.7,196,Saiyan,58.42,103,126,gotenks
PT-2950,93,301.3,210,Saiyan,53.69,106,155,yamcha
PT-2951,47,147.5,406,Saiyan,32.1,78,19,goku
PT-2952,85,138.1,505,Saiyan,47.08,127,97,dodoria
PT-2953,64,200.9,437,Saiyan,48.17,106,57,bardock
PT-2954,20,62.5,184,Human,29.65,47,79,piccolo
PT-2955,27,72.3,983,Majin,42.93,50,59,hercule
PT-2956,50,113.8,1795,Frieza,37.68,67,198,gohan (kid)
PT-2957,81,147.8,1063,Saiyan,49.94,64,75,krillin
PT-2958,72,267.9,945,Saiyan,60.32,56,142,bojack
PT-2959,74,134.3,564,Human,57.49,111,147,gohan (kid)
PT-2960,109,235.6,297,Saiyan,64.76,89,128,tien
PT-2961,45,134.9,515,Saiyan,25.51,99,63,turles
PT-2962,69,112.0,1743,Human,41.11,83,82,zarbon
PT-2963,76,114.5,399,Majin,41.97,124,84,cooler
PT-2964,55,202.7,375,Saiyan,42.29,99,114,hit
PT-2965,71,212.4,958,Human,44.33,121,45,dodoria
PT-2966,38,137.0,996,Human,48.02,41,50,tien
PT-2967,98,211.5,296,Namekian,46.63,125,87,cell
PT-2968,56,127.7,421,Saiyan,33.11,104,0,cell
PT-2969,111,274.4,365,Majin,66.36,57,142,piccolo
PT-2970,69,185.6,514,Majin,51.77,153,121,frieza
PT-2971,91,135.9,955,Saiyan,35.7,193,68,vegeta
PT-2972,69,198.1,304,Human,33.72,123,120,krillin
PT-2973,69,272.7,947,Human,45.49,117,15,gohan (kid)
PT-2974,58,125.4,524,Saiyan,54.05,100,72,whis
PT-2975,72,142.5,1990,Human,63.9,75,75,gohan (kid)
PT-2976,76,182.2,597,Saiyan,47.08,86,87,raditz
PT-2977,54,115.8,465,Majin,40.23,112,71,jaco
PT-2978,67,139.0,696,Saiyan,40.11,45,74,vegeta
PT-2979,58,160.2,403,Human,48.27,34,55,jaco
PT-2980,116,244.3,168,Saiyan,78.63,107,107,broly
PT-2981,68,168.6,427,Human,57.25,111,132,dodoria
PT-2982,101,294.9,423,Human,60.17,76,78,vegeta
PT-2983,66,140.4,190,Human,39.69,74,166,yamcha
PT-2984,75,93.4,472,Human,50.07,86,57,piccolo
PT-2985,44,50.2,143,Saiyan,48.65,25,70,raditz
PT-2986,61,115.6,400,Saiyan,41.2,0,96,dodoria
PT-2987,74,211.4,570,Majin,35.08,48,70,vegeta
PT-2988,102,315.5,522,Saiyan,57.92,122,157,gohan (adult) and videl
PT-2989,74,250.8,385,Majin,47.37,109,104,gohan (kid)
PT-2990,98,279.5,468,Human,44.63,128,90,zarbon
PT-2991,83,188.2,308,Namekian,55.06,121,143,yamcha
PT-2992,103,169.9,496,Saiyan,65.25,87,61,gohan (kid)
PT-2993,69,167.4,510,Human,62.48,52,56,hercule
PT-2994,118,264.6,287,Saiyan,56.54,139,135,cell
PT-2995,60,207.8,579,Frieza,49.84,70,104,vegeta
PT-2996,55,140.7,576,Human,49.73,110,81,cooler
PT-2997,46,72.3,446,Human,42.56,82,57,dodoria
PT-2998,117,253.4,2106,Majin,58.75,175,102,beerus
PT-2999,86,152.5,453,Saiyan,45.88,80,135,vegeta
PT-3000,63,203.0,417,Human,45.98,123,84,lord slug
